4346,What part of the iPod Nano was the cause of the overheating issue?,This is due to a flawed battery used by Apple from a single battery manufacturer.,0
4347,What happened in several countries in response to Shell's April 2010 announcement?,"In August 2014, the company disclosed it was in the process of finalizing the sale of its interests in four Nigerian oil fields.",1
4348,How does Forbe's believe the Arsenal club was worth in 2015?,"Based on social media activity from 2014–15, Arsenal's fanbase is the fifth largest in the world.",1
4349,What reason did Sony give for taking out OtherOS?,"The 'OtherOS' functionality was not present in the updated PS Slim models, and the feature was subsequently removed from previous versions of the PS3 as part of the machine's firmware update version 3.21 which was released on April 1, 2010; Sony cited security concerns as the rationale.",0
4350,With what type of metering can the Standard Output Sensitivity not be used?,"The Standard Output Sensitivity (SOS) technique, also new in the 2006 version of the standard, effectively specifies that the average level in the sRGB image must be 18% gray plus or minus 1/3 stop when the exposure is controlled by an automatic exposure control system calibrated per ISO 2721 and set to the EI with no exposure compensation.",1
4351,Where did the radio interception orders to U.S> Hellcat fighters come from?,"Following a directive from Nimitz, the U.S. carriers all had combat information centers, which interpreted the flow of radar data and radioed interception orders to the Hellcats.",0
4352,All homes in Israel are required to have a room called what?,Israel has not signed the Treaty on the Non-Proliferation of Nuclear Weapons and maintains a policy of deliberate ambiguity toward its nuclear capabilities.,1
4353,What city did Winston Churchill bomb in retaliation for the killing of civilians?,"This was a result of a rapid escalation starting on 24 August 1940, when night bombers aiming for RAF airfields drifted off course and accidentally destroyed several London homes, killing civilians, combined with the UK Prime Minister Winston Churchill's retaliatory bombing of Berlin on the following night.[clarification needed]",0
4354,What was damaged but cleaned and then conserved?,"A recent addition to the exhibition is the late 13th-century Westminster Retable, England's oldest altarpiece, which was most probably designed for the high altar of the abbey.",0
4355,What is an example of the ongoing orogeny?,"The tip of the mountain consists of gneisses from the African plate; the base of the peak, below the glaciated area, consists of European basement rock.",1
4356,During the Migrations period Germans would encounter what groups in the east?,"The arrival of the Huns in Europe resulted in Hun conquest of large parts of Eastern Europe, the Huns initially were allies of the Roman Empire who fought against Germanic tribes, but later the Huns cooperated with the Germanic tribe of the Ostrogoths, and large numbers of Germans lived within the lands of the Hunnic Empire of Attila.",1
4357,What type of terrestrial animals are found from the Triassic period?,"Because of the limited shoreline of one super-continental mass, Triassic marine deposits are globally relatively rare; despite their prominence in Western Europe, where the Triassic was first studied.",1
4358,"During the speech, Truman made the statement that each man should be guaranteed what?","Each man must be guaranteed equality of opportunity.""",0
4359,What are the goals of the Building Partnership interactions?,"Through both words and deeds, the majority of interaction is devoted to building trust-based relationships for mutual benefit.",1
4360,When were the first telephone lines installed?,"The new building of the School of Arts and Trades, as well as Zabala Square in Ciudad Vieja were inaugurated in 1890, followed by the Italian Hospital in 1891.",1
4361,What is the third strict precept on sexual misconduct?,"In the eight precepts, the third precept on sexual misconduct is made more strict, and becomes a precept of celibacy.",0
4362,What did Jan Hus advocate for among the Czech commoners?,"Bohemia (as Czech civilization was known by then) increased in power over the centuries, as its language did in regional importance.",1
4363,"In 1836, who invented the automatic revolver in Eli Whitney's gun manufacturing plant?","The city struck fortune in the late 18th century with the inventions and industrial activity of Eli Whitney, a Yale graduate who remained in New Haven to develop the cotton gin and establish a gun-manufacturing factory in the northern part of the city near the Hamden town line.",1
4364,What was the name of the land purchased by BYU in 1904?,"Under his tenure in 1904 the new Brigham Young University bought 17 acres (69,000 m2) of land from Provo called ""Temple Hill"".",0
4365,When was the London Jewish Forum established?,Bevis Marks Synagogue in the City of London is affiliated to London's historic Sephardic Jewish community.,1
4366,How long is a typical uncoiled tungsten filament for a 60-watt bulb?,The advantage of the coiled coil is that evaporation of the tungsten filament is at the rate of a tungsten cylinder having a diameter equal to that of the coiled coil.,1
4367,What title and name did Elizabeth's father take upon becoming king?,"Elizabeth was born at 02:40 (GMT) on 21 April 1926, during the reign of her paternal grandfather, King George V. Her father, Prince Albert, Duke of York (later King George VI), was the second son of the King.",0
4368,"The rise of what saw the independence of Greece, Serbia, the Danubian Principalities and Bulgaria?","Up until 1912 the Ottomans retained a band of territory including Albania, Macedonia and Thrace, which were lost in the two Balkan Wars of 1912–13.",1
4369,The parliament in Berlin is called what?,"The parliament for Berlin is called the Abgeordnetenhaus (House of Representatives), while Bremen and Hamburg both have a Bürgerschaft.",0
4370,By who was the first record of solar distillation done by?,The first recorded instance of this was by 16th-century Arab alchemists.,0
4371,What did the Circulair Savary introduce?,"It was not until 9 June 1982, with the Circulaire sur la langue et la culture régionales en Alsace (Memorandum on regional language and culture in Alsace) issued by the Vice-Chancellor of the Académie Pierre Deyon, that the teaching of German in primary schools in Alsace really began to be given more official status.",1
4372,What number is Bell's patent?,"Bell returned to Boston the same day and the next day resumed work, drawing in his notebook a diagram similar to that in Gray's patent caveat.",1
4373,Slaveholders were prevented from being appointed as what?,The Home Mission Society prevented slaveholders from being appointed as missionaries.,0
4374,When did Sheptycki write about global policing?,"The terms international policing, transnational policing, and/or global policing began to be used from the early 1990s onwards to describe forms of policing that transcended the boundaries of the sovereign nation-state (Nadelmann, 1993), (Sheptycki, 1995).",0
4375,"Despite being considered dead, what can heartwood have one chemical reaction to?","Some uncertainty still exists as to whether heartwood is truly dead, as it can still chemically react to decay organisms, but only once.",0
4376,What did some plants produce when flowers became less simple?,The first flowering plants in the fossil record had relatively simple flowers.,1
4377,Who was the pioneer of cenobitism?,"Most European monasteries were of the type that focuses on community experience of the spiritual life, called cenobitism, which was pioneered by Pachomius (d. 348) in the 4th century.",0
4378,What was the foundation for spirituality and church ?,"The works of Homer (i.e. Iliad and Odyssey) and Hesiod (i.e. Theogony) were written in the 8th century BC, becoming the basis of the national religion, ethos, history and mythology.",0
4379,What is the most common soundboard shape?,The modern soundboard is designed to withstand the pressure of metal strings that would break earlier instruments.,1
4380,What year was it discovered that early LED instruments could be used for non-radio communication?,We had a great deal of fun playing with this setup.,1
4381,What area is under sea level?,"The only major areas of lower land are in the north (part of the Fergana Valley), and in the southern Kofarnihon and Vakhsh river valleys, which form the Amu Darya.",0
4382,What does B.I.C. stand for?,"On January 7, 2012, Beyoncé gave birth to a daughter, Blue Ivy Carter, at Lenox Hill Hospital in New York under heavy security.",0
4383,What is the premier basketball league?,"The Israeli Premier League is the country's premier football league, and the Israeli Basketball Super League is the premier basketball league.",0
4384,When did formal colonization of the Congo River delta begin?,The Portuguese explorer Diogo Cão reached the mouth of the Congo in 1484.,1
4385,Who built the western towers of the abbey?,"The abbey's two western towers were built between 1722 and 1745 by Nicholas Hawksmoor, constructed from Portland stone to an early example of a Gothic Revival design.",0
4386,How many people live in Miami?,"According to the U.S. Census Bureau, Miami's metro area is the eighth-most populous and fourth-largest urban area in the United States, with a population of around 5.5 million.",1
4387,What was the war called fought between the British and French against the Qing?,"Even though the Board of Rites and Lifan Yuan performed some duties of a foreign office, they fell short of developing into a professional foreign service.",1
4388,Why is zinc oxide useful in photocopying products?,The semiconductor properties of zinc oxide make it useful in varistors and photocopying products.,0
4389,Which RAF technical advisor was the conversation passed onto?,"In June 1940, a German prisoner of war was overheard boasting that the British would never find the Knickebein, even though it was under their noses.",1
4390,What number doubled during Paul Vi's papacy?,The number of foreign embassies accredited to the Vatican doubled during his pontificate.,0
4391,At this time what classes became bilingual?,"Starting in the 16th century, Catalan literature experienced a decline, the language came under the influence of Spanish, and the urban and literary classes became bilingual.",0
4392,How much more that the buget did the film gross?,"Although the film received negative reviews from critics, the movie did well at the US box office, grossing $68 million—$60 million more than Cadillac Records",0
4393,Who did Ted Turner buy Metro-Goldwyn-Mayer from?,"Concerns over Turner Entertainment's corporate debt load resulted in Turner selling the studio that October back to Kirk Kerkorian, from whom Turner had purchased the studio less than a year before.",0
4394,Who allowed industrialists to become officials in the newly state sanctioned industries?,"By Eastern Han times, the central government monopolies were repealed in favor of production by commandery and county administrations, as well as private businessmen.",1
4395,What is the name of the group of well-developed organisms that were discovered within fossil-bearing layers?,"Fossil evidence of pre-Cambrian life has since been found, extending the history of life back for billions of years.",1
4396,How is asthma clinically classified?,"Asthma is clinically classified according to the frequency of symptoms, forced expiratory volume in one second (FEV1), and peak expiratory flow rate.",0
4397,What does Pirie claim conservatives want for the free market?,They wish to allow the market to function smoothly and give it the freedom to change and develop.,0
4398,How many stations are there in total in the Nanjing metro system?,"The bus network, which is currently run by three companies since 2011, provides more than 370 routes covering all parts of the city and suburban areas.",1
4399,How much precipitation does Juno receive each year?,"Juneau averages over 50 in (130 cm) of precipitation a year, and Ketchikan averages over 150 in (380 cm).",0
4400,Why does inert gas reduce efficiency?,"Xenon gas improves efficiency because of its high molecular weight, but is also more expensive, so its use is limited to smaller lamps.",1
4401,What is the Permanent Under-Secretary of State for Defence generally known as?,His or her role is to ensure the MoD operates effectively as a department of the government.,1
4402,How many people were gravely injured by the derailment?,It was not immediately clear what caused the crash.,1
4403,What nations are sometimes included in the scope of southern Europe?,"Other definitions sometimes include the Balkan countries of southeast Europe, which are geographically in the southern part of Europe, but which have different historical, political, economic, and cultural backgrounds.",0
4404,How many companies are there in the City of Charleston Fire Department?,"These firefighters operate out of 19 companies located throughout the city: 16 engine companies, two tower companies, and one ladder company.",0
4405,Who recoomends immunizations?,It is not clear if annual influenza vaccinations effects the risk of exacerbations.,1
4406,What was at issue in the 2014 trial?,"The trial related to illegal payments allegedly made to public officials, with prosecutors saying the men conspired to pay officials from 2002–11, including police, prison officers and soldiers.",0
4407,Who's bombing program did Goring abandon in 1939?,"In July 1939, Göring arranged a display of the Luftwaffe's most advanced equipment at Rechlin, to give the impression the air force was more prepared for a strategic air war than was actually the case.",1
4408,what may possibly be a solution to net neutrality concerns?,"On 23 April 2014, the U.S. Federal Communications Commission (FCC) was reported to be considering a new rule that will permit ISPs to offer content providers a faster track to send content, thus reversing their earlier net neutrality position.",1
4409,What areas were being explored by others in  by sea faring vessels and when are they believed to have arrived  ?,"The Dorian invasion was followed by a poorly attested period of migrations, appropriately called the Greek Dark Ages, but by 800 BC the landscape of Archaic and Classical Greece was discernible.",1
4410,What are the power variants in USB 3.0 ports?,"As with previous USB versions, USB 3.0 ports come in low-power and high-power variants, providing 150 mA and 900 mA respectively, while simultaneously transmitting data at SuperSpeed rates.",0
4411,What aided in records sales in the 1950s?,Radio listeners heard recordings broadcast and this in turn generated more record sales.,0
4412,What is date of the Battle of Swienta?,"The wars had reduced the Estonian population from about 250–300,000 people before the Livonian War to 120–140,000 in the 1620s.",1
4413,How well did Kanye do in high school?,"When asked about his grades in high school, West replied, ""I got A's and B's.",0
4414,When did these groups make the migration ?,"Around 1200 BC, the Dorians, another Greek-speaking people, followed from Epirus.",0
4415,What is guwen considered as?,"Meanwhile, other scripts had evolved, especially in the eastern and southern areas during the late Zhou dynasty, including regional forms, such as the gǔwén (""ancient forms"") of the eastern Warring States preserved as variant forms in the Han dynasty character dictionary Shuowen Jiezi, as well as decorative forms such as bird and insect scripts.",0
4416,Which item of clothing worn by cardinals is always white?,"Until the 1460s, it was customary for cardinals to wear a violet or blue cape unless granted the privilege of wearing red when acting on papal business.",1
4417,When can Min Nan texts be dated back to?,"Another is a Ming Dynasty script of a play called Romance of the Lychee Mirror (1566), supposedly the earliest Southern Min colloquial text.",1
4418,What type of law handles patent infringement cases in the US?,"In general, patent infringement cases are handled under civil law (e.g., in the United States) but several jurisdictions incorporate infringement in criminal law also (for example, Argentina, China, France, Japan, Russia, South Korea).",0
4419,What language form is parli?,"E.g. parlo (Central), parl (Balearic), parli (Northern), ('I speak').",0
4420,How many members of the Banu Qurayza were beheaded after surrendering to Muhammad and his followers according to Tabari and Ibn Hisham?,600-900 members of the Banu Qurayza were beheaded after they surrendered (according to Tabari and Ibn Hisham).,0
4421,When was the central body of the Grand Orient de France reconstituted?,"The Grande Loge de France formed under the Grand Mastership of the Duke of Clermont, who exercised only nominal authority.",1
4422,Who financed a large chunk of the architecture from 1917 to 1931,"Many of Yale's buildings were constructed in the Collegiate Gothic architecture style from 1917 to 1931, financed largely by Edward S. Harkness Stone sculpture built into the walls of the buildings portray contemporary college personalities such as a writer, an athlete, a tea-drinking socialite, and a student who has fallen asleep while reading.",0
4423,what are the 2 sections of the somerset levels,"The Somerset Levels (or Somerset Levels and Moors as they are less commonly but more correctly known) are a sparsely populated wetland area of central Somerset, between the Quantock and Mendip hills.",1
4424,Where did an abortive coup occur in 1993?,"A number of assassination attempts against Gaddafi were foiled, and in turn, 1989 saw the security forces raid mosques believed to be centres of counter-revolutionary preaching.",1
4425,What was the Allied invasion of Normandy called?,"The following month, he resumed command of ETOUSA and the following month was officially designated as the Supreme Allied Commander of the Allied Expeditionary Force (SHAEF), serving in a dual role until the end of hostilities in Europe in May 1945.",1
4426,What prevented Armenia from getting it's commodities?,"The initial post-Soviet years were marred by economic difficulties, which had their roots early in the Karabakh conflict when the Azerbaijani Popular Front managed to pressure the Azerbaijan SSR to instigate a railway and air blockade against Armenia.",0
4427,the Border collie is an example of what type of dog?,Systematic analyses of the dog genome has revealed only four major types of dogs that can be said to be statistically distinct.,1
4428,Who previously held the keys to the Church of the Nativity?,"Napoleon III responded with a show of force, sending the ship of the line Charlemagne to the Black Sea.",1
4429,How much more water do lactating women need to consume in relation to the average woman?,"The EFSA panel proposes that pregnant women should consume the same volume of water as non-pregnant women, plus an increase in proportion to the higher energy requirement, equal to 300 mL/day.",1
4430,How long has China been with centralized power?,"Although China has had long periods of central rule for centuries, it is often argued that the unitary structure of the Chinese government is far too unwieldy to effectively and equitably manage the country's affairs.",0
4431,What does PASOK stand for?,"Meanwhile, Andreas Papandreou founded the Panhellenic Socialist Movement (PASOK) in response to Karamanlis's conservative New Democracy party, with the two political formations alternating in government ever since.",0
4432,What did Palermo expansion lack?,"The reduced importance of agriculture in the Sicilian economy has led to a massive migration to the cities, especially Palermo, which swelled in size, leading to rapid expansion towards the north.",1
4433,Who catalyzed the conversion of Tajik script into Cyrillic?,The script was however subsequently Cyrillicized in the 1930s by the Soviet government.,0
4434,"During that 18th century period, literature began to be applied how?","In Western Europe prior to the eighteenth century, literature as a term indicated all books and writing.",1
4435,"What type of work are The Mystery of a Hansom Cab, Monkey Grip, and The Slap?","Significant novels set in Melbourne include Fergus Hume's The Mystery of a Hansom Cab, Helen Garner's Monkey Grip and Christos Tsiolkas' The Slap.",0
4436,What did Guinness World Records say of Ramoji Film City was in 20015?,"In 2005, Guinness World Records declared Ramoji Film City to be the world's largest film studio.",0
4437,What do female birds have that allow sperm from males to remain viable long after copulation?,"Female birds have sperm storage mechanisms that allow sperm from males to remain viable long after copulation, a hundred days in some species.",0
4438,What language was no longer promoted as one of Estonia's main languages?,"During the Perestroika era, The Law on the Status of the Estonian Language was adopted in January 1989.",1
4439,How much of Japan were samurais?,"While the samurai numbered less than 10% of then Japan's population, their teachings can still be found today in both everyday life and in modern Japanese martial arts.",0
4440,How many people does the de Jong Concert Hall seat?,"The Nelke Theatre, named for one of BYU's first drama teachers, is used largely for instruction in experimental theater.",1
4441,Where did the American Film Institute rank 'Schindler's List' in 1997?,"Spielberg's next film, Schindler's List, was based on the true story of Oskar Schindler, a man who risked his life to save 1,100 Jews from the Holocaust.",1
4442,What was this new phase of neoclassicism?,"A number of British architects in the second half of the century took up the expressive challenge of the Doric from their aristocratic patrons, including Joseph Bonomi and John Soane, but it was to remain the private enthusiasm of connoisseurs up to the first decade of the 19th century.",1
4443,How many people can be seated for an ice hockey game at TD Garden?,"The arena seats 18,624 for basketball games and 17,565 for ice hockey games.",0
4444,"As a concept of neoclassical architecture, what should be immediately communicated to viewer?","Ledoux addressed the concept of architectural character, maintaining that a building should immediately communicate its function to the viewer: taken literally such ideas give rise to ""architecture parlante"".",0
4445,Who was Alberts father?,"By 1836, the Duchess's brother, Leopold, who had been King of the Belgians since 1831, hoped to marry his niece to his nephew, Prince Albert of Saxe-Coburg and Gotha.",1
4446,What a capella competition is hosted at UC Berkeley?,"Also, Dil se, another co-ed a cappella from UC Berkeley, hosts the ""Anahat"" competition at the University of California, Berkeley annually.",0
4447,Who did Eisenhower believe should be allowed to decide the nature of discrimination laws?,"The committee, chaired by Vice President Richard Nixon, had minimal outcomes in that they imposed the contractors with the primary responsibility of desegregation within their own companies and corporations.:51",1
4448,What two examples of ideas from Immanuel Velikovsky are stated as to have gained some acceptance?,Immanuel Velikovsky is an example of a recent scientific exoheretic; he did not have appropriate scientific credentials or did not publish in scientific journals.,1
4449,What was the grad rate in 2005?,"Scores on the state's standardized test, the Pennsylvania System of School Assessment (PSSA) have trended upward from 2005 to 2011 but have decreased since.",1
4450,How long is the longest avenue in Mexico City?,"Another important avenue is the Avenida de los Insurgentes, which extends 28.8 km (17.9 mi) and is one of the longest single avenues in the world.",0
4451,What music began associated with the lower classes?,"Rebetiko, initially a music associated with the lower classes, later (and especially after the population exchange between Greece and Turkey) reached greater general acceptance as the rough edges of its overt subcultural character were softened and polished, sometimes to the point of unrecognizability.",0
4452,How many companies were started through Northwestern's Innovations and New Ventures Office?,It has also helped form over 50 Northwestern startup companies based on Northwestern technologies.,1
4453,What kinds of endemic conditions do the Human Assistance Operations entail?,"Humanitarian Assistance Operations are ""programs conducted to relieve or reduce the results of natural or manmade disasters or other endemic conditions such as human pain, disease, hunger, or privation that might present a serious threat to life or that can result in great damage to or loss of property.",0
4454,Of what material is London's National Gallery made?,"Few structures in central London pre-date the Great Fire of 1666, these being a few trace Roman remains, the Tower of London and a few scattered Tudor survivors in the City.",1
4455,When was the Jerome Park Reservoir built?,"Just south of Van Cortlandt Park is the Jerome Park Reservoir, surrounded by 2 miles (3 km) of stone walls and bordering several small parks in the Bedford Park neighborhood; the reservoir was built in the 1890s on the site of the former Jerome Park Racetrack.",0
4456,What type of interactions happen within groups of infected individuals in epidemics?,"In epidemics, there are often extensive interactions within hubs or groups of infected individuals and other interactions within discrete hubs of susceptible individuals.",0
4457,Did the new emperor agree or disagree with the Arians?,"However, upon Constans's death in 350, another civil war broke out, which left pro-Arian Constantius as sole emperor.",0
4458,What is increased in female dogs with neutering?,"Neutering reduces problems caused by hypersexuality, especially in male dogs.",1
4459,What was developed that has allowed archaeologists to read contemporary records and inscriptions?,"Sumerian written history reaches back to the 27th century BC and before, but the historical record remains obscure until the Early Dynastic III period, c. the 23rd century BC, when a now deciphered syllabary writing system was developed, which has allowed archaeologists to read contemporary records and inscriptions.",0
4460,What cartoon humorist did some high profile stories for Marvel in the early years?,"Timely also published one of humor cartoonist Basil Wolverton's best-known features, ""Powerhouse Pepper"", as well as a line of children's funny-animal comics featuring popular characters like Super Rabbit and the duo Ziggy Pig and Silly Seal.",0
4461,Who marched through the lower states and captured and forts and fought many battles?,"After a brief period of supremacy by King Harshavardhana, the region was once again divided into several local powers headed by chieftains, including some Rajput principalities.",1
4462,In what village is Moorgreen Hospital located?,"The Trust owns and manages Southampton General Hospital, the Princess Anne Hospital and a palliative care service at Countess Mountbatten House, part of the Moorgreen Hospital site in the village of West End, just outside the city.",0
4463,What is Thuringia's highest mountain?,Most of this range is forested and the Großer Beerberg (983 m) is Thuringia's highest mountain.,0
4464,Who sang Medieval plainchant?,"Given the wide range of styles in classical music, from Medieval plainchant sung by monks to Classical and Romantic symphonies for orchestra from the 1700s and 1800s to avant-garde atonal compositions for solo piano from the 1900s, it is difficult to list characteristics that can be attributed to all works of that type.",0
4465,During his vacation in 1824 and 1825 who did Chopin spend his vacation with?,"In 1824 and 1825, at Szafarnia, he was a guest of Dominik Dziewanowski, the father of a schoolmate.",0
4466,What Rights do the Declaration of Independence consider unalienable?,"As all persons were created equally free, all governments needed ""the consent of the governed.""",1
4467,What was the first album Beyoncé released as a solo artist?,"Their hiatus saw the release of Beyoncé's debut album, Dangerously in Love (2003), which established her as a solo artist worldwide, earned five Grammy Awards and featured the Billboard Hot 100 number-one singles ""Crazy in Love"" and ""Baby Boy"".",0
4468,Where was an experimental 6kV DC railway built?,An experimental 6 kV DC railway was built in the Soviet Union.,0
4469,What is the cumulative GPA necessary for a student to be eligible for the New Haven Promise scholarship?,"The city is home to New Haven Promise, a scholarship funded by Yale University for students who meet the requirements.",1
4470,Which historical overview did Seiki Hosokibara create?,"Historical narratives of manga tend to focus either on its recent, post-WWII history, or on attempts to demonstrates deep roots in the past, such as to the Chōjū-jinbutsu-giga picture scroll of the 12th and 13th centuries, or the early 19th-century Hokusai Manga.",1
4471,Who directed the armistice negotiation for the Chinese?,"On the Chinese side, Zhou Enlai directed peace talks, and Li Kenong and Qiao Guanghua headed the negotiation team.",0
4472,When did a group of researchers decide to sequence the genomic structure of tetraploid cotton?,"They agreed on a strategy to sequence the genome of cultivated, tetraploid cotton.",1
4473,What did vocalist add to melodies beginning in the Baroque era?,"Opera as a staged musical drama began to differentiate itself from earlier musical and dramatic forms, and vocal forms like the cantata and oratorio became more common.",1
4474,Who was his heir?,"A compromise candidate in the person of Hong Taiji's five-year-old son, Fulin, was installed as the Shunzhi Emperor, with Dorgon as regent and de facto leader of the Manchu nation.",1
4475,What republican majority leader died in a plane crash?,"The only exceptions during this period were Charles A. Halleck who became Republican House leader and Minority Leader from 1959 to 1965, Hale Boggs who died in a plane crash, and Dick Gephardt who became the Democrats' House leader but as Minority Leader since his party lost control in the 1994 midterm elections.",0
4476,What instrument did he mostly compose for?,"Frédéric François Chopin (/ˈʃoʊpæn/; French pronunciation: ​[fʁe.de.ʁik fʁɑ̃.swa ʃɔ.pɛ̃]; 22 February or 1 March 1810 – 17 October 1849), born Fryderyk Franciszek Chopin,[n 1] was a Polish and French (by citizenship and birth of father) composer and a virtuoso pianist of the Romantic era, who wrote primarily for the solo piano.",0
4477,What year were the Magyars and Pechenges drug into the war?,"In around 890, Oleg waged an indecisive war in the lands of the lower Dniester and Dnieper rivers with the Tivertsi and the Ulichs, who were likely acting as vassals of the Magyars, blocking Rus' access to the Black Sea.",1
4478,How were older notions of race used?,"As another example, she points to work by Thomas et al., who sought to distinguish between the Y chromosomes of Jewish priests (Kohanim), (in Judaism, membership in the priesthood is passed on through the father's line) and the Y chromosomes of non-Jews.",1
4479,Who developed the concept of a German Nation?,The concept of a German nation was developed by German philosopher Johann Gottfried Herder.,0
4480,Which scientist was influenced by Marxism in the United Kingdom?,"Nevertheless, they saw patterns of consumption and leisure as determined by relations of production, which led them to focus on class relations and the organization of production.",1
4481,How are the rooms in the Belgian Suite connected?,"They are allocated a large suite of rooms known as the Belgian Suite, situated at the foot of the Minister's Staircase, on the ground floor of the north-facing Garden Wing.",1
4482,"According to reports, which loans performed better than some loans securitized by private investment banks?","Although they concede that governmental policies had some role in causing the crisis, they contend that GSE loans performed better than loans securitized by private investment banks, and performed better than some loans originated by institutions that held loans in their own portfolios.",0
4483,What percent of Israel's population is black?,"About 150,000 East African and black people live in Israel, amounting to just over 2% of the nation's population.",0
4484,What nationality was the critic who positively characterized Britain's postpunk scene in an 1980 Rolling Stone article?,"American critic Greil Marcus characterised ""Britain's postpunk pop avant-garde"" in a 1980 Rolling Stone article as ""sparked by a tension, humour and sense of paradox plainly unique in present day pop music""—as well as media figures such as BBC DJ John Peel, while several groups, such as PiL and Joy Division, achieved some success in the popular charts.",0
4485,What was responsible for bringing the language of North middle China to the Fujian region?,They brought the Middle Chinese phonology commonly spoken in Northern China into Zhangzhou.,1
4486,What are the two subway systems in Portugal?,"In Porto, a tram network, of which only a tourist line on the shores of the Douro remain, began construction on 12 September 1895 (a first for the Iberian Peninsula).",1
4487,What are patients carrying certain genetic variant alleles near the IL28B gene more likely to achieve?,"This finding, originally reported in Nature, showed that genotype 1 hepatitis C patients carrying certain genetic variant alleles near the IL28B gene are more possibly to achieve sustained virological response after the treatment than others.",0
4488,How many legitimate children did John have?,"John's second wife, Isabella of Angoulême, left England for Angoulême soon after the king's death; she became a powerful regional leader, but largely abandoned the children she had had by John.",1
4489,Who stated that Madonna's voice are key to her rock roots?,"According to MSNBC critic Tony Sclafani, ""Madonna's vocals are the key to her rock roots.",0
4490,Which of Gliezes pieces was featured at Salon de la Section d'Or?,"Léger’s The Wedding, also shown at the Salon des Indépendants in 1912, gave form to the notion of simultaneity by presenting different motifs as occurring within a single temporal frame, where responses to the past and present interpenetrate with collective force.",1
4491,Submarine Squadron 4 is homeported at what type of military base?,"During this period, the Weapons Station was the Atlantic Fleet's loadout base for all nuclear ballistic missile submarines.",1
4492,Which segment of the British press often showed Napoleon as being much shorter than average?,"The myth of the ""Napoleon Complex” — named after him to describe men who have an inferiority complex — stems primarily from the fact that he was listed, incorrectly, as 5 feet 2 inches (in French units) at the time of his death.",1
4493,What was the name of the Greatest Hits compilation Queen released after the split from Paul Rodgers?,"In mid-2009, after the split of Queen + Paul Rodgers, the Queen online website announced a new greatest hits compilation named Absolute Greatest.",0
4494,What was the formal name of 'swift boats'?,"During his tour on the guided missile frigate USS Gridley, Kerry requested duty in South Vietnam, listing as his first preference a position as the commander of a Fast Patrol Craft (PCF), also known as a ""Swift boat.""",0
4495,what was the name of MARRS' number-one single in October 1987?,"Following the number-one success of MARRS' ""Pump Up The Volume"" in October, the years 1987 to 1989 also saw UK acts such as The Beatmasters, Krush, Coldcut, Yazz, Bomb",0
4496,How has the misuse of racial categories historically impacted one or more groups?,"There is active debate regarding the cause of a marked correlation between the recorded crimes, punishments meted out, and the country's populations.",1
4497,When was the Israel-Jordan Treaty of Peace signed?,"The following year, Shimon Peres on behalf of Israel, and Mahmoud Abbas for the PLO, signed the Oslo Accords, which gave the Palestinian National Authority the right to govern parts of the West Bank and the Gaza Strip.",1
4498,What happened to Novgorod when Kievan Rus began to decline?,Since then Novgorod enjoyed a wide degree of autonomy although being closely associated with the Kievan Rus.,1
4499,How many thousand years ago did the Romans build their road system?,Some inns in Europe are several centuries old.,1
4500,What Act clears the way for a National Communications Regulator?,"According to the Ministry of Information, Posts and Telecommunication, the Act is expected to create an environment conducive to investment and the certainty it provides will encourage further infrastructural development, resulting in more efficient service delivery.",1
4501,After what possible event would the speech called one of the greatest in history have been delivered?,Eisenhower's sense of responsibility was underscored by his draft of a statement to be issued if the invasion failed.,0
4502,What state declared its intention to withdraw from the International Covenant on Civil and Political Rights?,"When North Korea declared its intention to do this the Secretary-General of the United Nations, acting as registrar, said that original signatories of the ICCPR had not overlooked the possibility of explicitly providing for withdrawal, but rather had deliberately intended not to provide for it.",0
4503,Who had the biggest fraud case settlement?,"Examples of fraud cases include the GlaxoSmithKline $3 billion settlement, Pfizer $2.3 billion settlement and Merck & Co. $650 million settlement.",0
4504,What city was Bell born in?,"Alexander Bell was born in Edinburgh, Scotland, on March 3, 1847.",0
4505,What party dominated until the mid-20th century,"From the American Civil War until the mid-20th century, Philadelphia was a bastion of the Republican Party, which arose from the staunch pro-Northern views of Philadelphia residents during and after the war (Philadelphia was chosen as the host city for the first Republican National Convention in 1856).",0
4506,What did the Bush administration describe as parasitical?,"Because the actions involved in the ""war on terrorism"" are diffuse, and the criteria for inclusion are unclear, political theorist Richard Jackson has argued that ""the 'war on terrorism' therefore, is simultaneously a set of actual practices—wars, covert operations, agencies, and institutions—and an accompanying series of assumptions, beliefs, justifications, and narratives—it is an entire language or discourse.""",1
4507,What work was the first to see McKerrow use his new method?,"He therefore concluded that the correct procedure would be ""produced by using the earliest ""good"" print as copy-text and inserting into it, from the first edition which contains them, such corrections as appear to us to be derived from the author.""",1
4508,"When was Pope John XXIII considered ""blessed?""","He was known affectionately as ""Good Pope John"".",1
4509,What major typeface font was started by The Times?,"The Times began printing headlines in a new font, Times Modern.",1
4510,The lower regions and larger towns of the Alps are well-served by what?,"A multitude of airports around the Alps (and some within), as well as long-distance rail links from all neighbouring countries, afford large numbers of travellers easy access from abroad.",1
4511,What is Taiwanese in Southern Taiwan based on?,"Taiwanese in northern Taiwan tends to be based on the Quanzhou variety, whereas the Taiwanese spoken in southern Taiwan tends to be based on Zhangzhou speech.",0
